yaw_angle_raw,yaw_torque_raw,yaw_vel_motor,yaw_angle_imu,yaw_vel_imu,target_torque,target_velocity
3.08107,0.0205126,0.0109901,-2.792,-0.00575959,0,0
3.08097,0.0205126,0.0329666,-2.792,0.002618,0,0
3.08107,0.0263739,-0.0109901,-2.792,0.00471239,0,0
3.08107,0.0263739,-0.0109901,-2.792,0.002618,0,0
3.08097,0.0322342,0.0109901,-2.792,0.0015708,0,0
3.08116,0.0263739,-0.0109901,-2.792,0.0111701,0,0
3.08107,0.0263739,-0.0329666,-2.792,0.00366519,0,0
3.08097,0.0322342,-0.0109901,-2.792,-0.00680679,0,0
3.08107,0.0322342,-0.0109901,-2.792,-0.00366519,0,0
3.08107,0.0263739,-0.0109901,-2.792,-0.00680679,0,0
3.08107,0.0263739,-0.0109901,-2.792,-0.002618,0,0
3.08107,0.0205126,-0.0109901,-2.792,0.00471239,0,0
3.08097,0.0146523,0.0109901,-2.792,0.00366519,0,0
3.08107,0.0146523,0.0109901,-2.792,0.0015708,0,0
3.08116,0.0205126,-0.0329666,-2.792,0.0015708,0,0
3.08116,0.0263739,-0.0329666,-2.792,0.000523599,0,0
3.08107,0.0205126,0.0109901,-2.792,-0.0015708,0,0
3.08107,0.0263739,0.0109901,-2.792,-0.00471239,0,0
3.08107,0.0205126,-0.0109901,-2.792,-0.0015708,0,0
3.08097,0.0263739,0.0109901,-2.792,0.00785398,0,0
3.08116,0.0263739,-0.0329666,-2.792,0.00575959,0,0
3.08116,0.0263739,-0.0109901,-2.792,-0.00366519,0,0
3.08107,0.0263739,-0.0329666,-2.792,-0.002618,0,0
3.08107,0.00879097,-0.0109901,-2.792,0.0015708,0,0
3.08107,0.0146523,-0.0109901,-2.792,0.00785398,0,0
3.08107,0.0205126,-0.0329666,-2.792,-0.002618,0,0
3.08107,0.0205126,-0.0109901,-2.792,-0.00994838,0,0
3.08116,0.0205126,-0.0329666,-2.792,-0.00575959,0,0
3.08116,0.0263739,-0.0109901,-2.792,0.00785398,0,0
3.08116,0.0263739,-0.0329666,-2.792,-0.000349066,0,0
3.08097,0.0263739,0.0109901,-2.792,0.00366519,0,0
3.08097,0.0205126,-0.0109901,-2.792,0.00680679,0,0
3.08107,0.0205126,-0.0329666,-2.792,0.000523599,0,0
3.08107,0.0146523,0.0109901,-2.792,0.002618,0,0
3.08116,0.0146523,-0.0329666,-2.792,-0.000349066,0,0
3.08116,0.0146523,-0.0109901,-2.792,0.00366519,0,0
3.08116,0.0146523,-0.0109901,-2.792,-0.000349066,0,0
3.08126,0.0146523,-0.0549469,-2.792,-0.0153589,0,0
3.08116,0.0205126,0.0109901,-2.792,0.0015708,0,0
3.08097,0.0263739,0.0329666,-2.792,0.00907572,0,0
3.08116,0.0263739,-0.0109901,-2.792,0.0015708,0,0
3.08107,0.0263739,0.0109901,-2.792,-0.00680679,0,0
3.08116,0.0263739,-0.0329666,-2.792,-0.00890118,0,0
3.08126,0.0263739,-0.0109901,-2.792,0.00785398,0,0
3.08107,0.0263739,0.0109901,-2.792,0.00471239,0,0
3.08097,0.0263739,0.0109901,-2.792,-0.00575959,0,0
3.08116,0.0205126,-0.0109901,-2.792,-0.002618,0,0
3.08116,0.0146523,-0.0109901,-2.792,-0.002618,0,0
3.08107,0.0146523,-0.0109901,-2.792,0.000523599,0,0
3.08116,0.0146523,-0.0109901,-2.792,-0.00471239,0,0
3.08107,0.0146523,0.0109901,-2.792,-0.00994838,0,0
3.08097,0.0205126,-0.0109901,-2.792,0.00575959,0,0
3.08116,0.0263739,-0.0329666,-2.792,0.002618,0,0
3.08116,0.0205126,-0.0109901,-2.792,-0.00366519,0,0
3.08107,0.0263739,-0.0109901,-2.792,-0.0015708,0,0
3.08107,0.0263739,-0.0109901,-2.792,0.00575959,0,0
3.08107,0.0263739,-0.0109901,-2.792,-0.00575959,0,0
3.08107,0.0205126,-0.0109901,-2.792,-0.00366519,0,0
3.08107,0.0205126,-0.0109901,-2.792,0.000523599,0,0
3.08107,0.0146523,0.0109901,-2.792,0.002618,0,0
3.08107,0.0146523,0.0109901,-2.792,-0.002618,0,0
3.08107,0.0146523,-0.0109901,-2.792,0.000523599,0,0
3.08107,0.0146523,-0.0109901,-2.792,0.00471239,0,0
3.08116,0.00879097,-0.0329666,-2.792,0.00471239,0,0
3.08097,0.00879097,0.0109901,-2.792,-0.00680679,0,0
3.08107,0.0146523,-0.0109901,-2.792,-0.00785398,0,0
3.08107,0.0146523,-0.0109901,-2.792,-0.000349066,0,0
3.08107,0.00879097,-0.0109901,-2.792,0.00471239,0,0
3.08107,0.00293064,0.0109901,-2.792,-0.0015708,0,0
3.08126,0.0146523,-0.0329666,-2.792,-0.0015708,0,0
3.08107,0.0205126,-0.0109901,-2.792,0.002618,0,0
3.08116,0.0205126,-0.0109901,-2.792,0.000523599,0,0
3.08088,0.0263739,0.0329666,-2.792,-0.00785398,0,0
3.08107,0.0263739,-0.0109901,-2.792,0.000523599,0,0
3.08088,0.0322342,-0.0109901,-2.792,0.000523599,0,0
3.08107,0.0263739,-0.0109901,-2.792,-0.000349066,0,0
3.08107,0.0205126,-0.0109901,-2.792,-0.002618,0,0
3.08097,0.0263739,-0.0109901,-2.792,-0.002618,0,0
3.08107,0.0263739,-0.0109901,-2.792,0.002618,0,0
3.08107,0.0205126,-0.0109901,-2.792,0.002618,0,0
3.08116,0.0146523,-0.0109901,-2.792,0.002618,0,0
3.08116,0.0146523,-0.0329666,-2.792,-0.00366519,0,0
3.08126,0.0146523,-0.0329666,-2.792,-0.00366519,0,0
3.08107,0.0146523,-0.0109901,-2.792,-0.002618,0,0
3.08107,0.0205126,0.0109901,-2.792,0.0101229,0,0
3.08097,0.0322342,0.0109901,-2.792,-0.002618,0,0
3.08107,0.0322342,-0.0109901,-2.792,-0.00680679,0,0
3.08126,0.0322342,-0.0329666,-2.792,-0.000349066,0,0
3.08107,0.0322342,-0.0329666,-2.792,0.00366519,0,0
3.08107,0.0322342,0.0109901,-2.792,-0.002618,0,0
3.08107,0.0322342,-0.0109901,-2.792,-0.0015708,0,0
3.08107,0.0322342,-0.0109901,-2.792,0.00471239,0,0
3.08107,0.0322342,-0.0109901,-2.792,-0.00471239,0,0
3.08107,0.0322342,-0.0109901,-2.792,0.002618,0,0
3.08088,0.0205126,0.0109901,-2.79218,-0.00785398,0,0
3.08116,0.0205126,-0.0109901,-2.79218,-0.000349066,0,0
3.08097,0.0146523,-0.0109901,-2.792,0.00366519,0,0
3.08107,0.0146523,-0.0109901,-2.792,-0.0015708,0,0
3.08107,0.0205126,-0.0329666,-2.79218,-0.00575959,0,0
3.08107,0.0263739,0.0109901,-2.79218,0.002618,0,0
3.08107,0.0146523,0.0109901,-2.792,0.0122173,0,0
3.08107,0.0205126,-0.0109901,-2.792,0.00575959,0,0
3.08107,0.0205126,-0.0109901,-2.792,0.00366519,0,0
3.08097,0.0205126,-0.0109901,-2.792,-0.000349066,0,0
3.08107,0.0205126,-0.0109901,-2.792,-0.00785398,0,0
3.08107,0.0205126,-0.0329666,-2.792,-0.00680679,0,0
3.08107,0.0205126,-0.0109901,-2.792,0.00471239,0,0
3.08107,0.0205126,-0.0109901,-2.792,0.00575959,0,0
3.08107,0.0205126,-0.0109901,-2.792,0.002618,0,0
3.08116,0.0205126,-0.0329666,-2.792,0.000523599,0,0
3.08107,0.0205126,-0.0329666,-2.792,0.00471239,0,0
3.08107,0.0205126,-0.0109901,-2.792,0.000523599,0,0
3.08107,0.0205126,-0.0109901,-2.792,-0.00471239,0,0
3.08107,0.0205126,-0.0109901,-2.792,0.000523599,0,0
3.08107,0.0263739,-0.0109901,-2.792,-0.00366519,0,0
3.08116,0.0263739,-0.0109901,-2.792,-0.0015708,0,0
3.08107,0.0263739,0.0109901,-2.792,0.00575959,0,0
3.08116,0.0263739,-0.0329666,-2.792,0.00680679,0,0
3.08116,0.0263739,-0.0329666,-2.792,0.00680679,0,0
3.08116,0.0146523,-0.0109901,-2.792,0.000523599,0,0
3.08107,0.00293064,0.0109901,-2.792,-0.002618,0,0
3.08116,0.00293064,-0.0329666,-2.792,-0.00575959,0,0
3.08116,0.00293064,-0.0109901,-2.792,0.000523599,0,0
3.08107,-0.00293064,0.0109901,-2.792,-0.002618,0,0
3.08126,0.00293064,-0.0329666,-2.792,0.002618,0,0
3.08126,0.00293064,-0.0109901,-2.792,0.00471239,0,0
3.08126,0.00293064,-0.0109901,-2.792,0.0122173,0,0
3.08116,0.00879097,-0.0109901,-2.792,0.0174533,0,0
3.08145,0.00879097,-0.0549469,-2.792,0.0111701,0,0
3.08145,0.00293064,-0.0329666,-2.792,0.00366519,0,0
3.08145,-0.00293064,-0.0109901,-2.79183,0.0122173,0,0
3.08145,-0.00293064,-0.0329666,-2.79183,0.0111701,0,0
3.08145,-0.00879097,-0.0329666,-2.79183,0.00471239,0,0
3.08145,-0.00879097,-0.0109901,-2.79183,0.0111701,0,0
3.08155,-0.00879097,-0.0329666,-2.79183,0.0122173,0,0
3.08164,-0.00879097,-0.0549469,-2.79183,0.0143117,0,0
3.08155,-0.0146523,-0.0109901,-2.79183,0.0015708,0,0
3.08164,-0.0146523,-0.0109901,-2.79183,-0.0143117,0,0
3.08155,-0.0146523,-0.0109901,-2.79183,-0.023911,0,0
3.08145,-0.0146523,0.0109901,-2.792,-0.0376991,0,0
3.08116,-0.0146523,0.0329666,-2.792,-0.0408407,0,0
3.08126,-0.0146523,0.0109901,-2.79218,-0.0312414,0,0
3.08097,-0.00879097,0.0549469,-2.79218,-0.0228638,0,0
3.08088,-0.00879097,0.0549469,-2.79218,-0.0132645,0,0
3.08107,0.00293064,0.0109901,-2.79218,0.00366519,0,0
3.08088,0.00293064,0.0329666,-2.79218,0.0101229,0,0
3.08088,0.00293064,0.0109901,-2.79218,-0.00366519,0,0
3.08088,0.00879097,0.0109901,-2.79218,-0.00890118,0,0
3.08107,0.00293064,-0.0109901,-2.79218,-0.00890118,0,0
3.08088,-0.00293064,0.0109901,-2.79218,-0.00890118,0,0
3.08097,-0.00879097,-0.0109901,-2.79235,-0.00785398,0,0
3.08088,-0.0146523,0.0109901,-2.79235,-0.0164061,0,0
3.08088,-0.0205126,-0.0329666,-2.79235,-0.0132645,0,0
3.08078,-0.0146523,0.0109901,-2.79235,-0.0132645,0,0
3.08078,-0.0205126,0.0109901,-2.79235,-0.0228638,0,0
3.08078,-0.0205126,-0.0109901,-2.79253,-0.0335103,0,0
3.08068,-0.0146523,0.0109901,-2.79253,-0.0216421,0,0
3.08068,-0.0146523,-0.0109901,-2.79253,-0.00471239,0,0
3.08059,-0.00293064,0.0109901,-2.79253,-0.00994838,0,0
3.08049,-0.00293064,0.0329666,-2.79253,-0.0132645,0,0
3.08059,0.00293064,-0.0109901,-2.79253,-0.00785398,0,0
3.08068,0.00879097,-0.0109901,-2.7927,-0.00994838,0,0
3.08068,0.00293064,-0.0329666,-2.7927,-0.00366519,0,0
3.08068,-0.00293064,-0.0329666,-2.7927,-0.002618,0,0
3.08059,-0.00879097,0.0109901,-2.7927,-0.0015708,0,0
3.08059,-0.00879097,-0.0109901,-2.7927,-0.0109956,0,0
3.08068,-0.0146523,-0.0329666,-2.7927,-0.0164061,0,0
3.08049,-0.00879097,0.0109901,-2.7927,-0.0164061,0,0
3.08068,-0.00879097,-0.0109901,-2.7927,-0.0132645,0,0
3.08049,-0.00293064,0.0109901,-2.7927,-0.0205949,0,0
3.08068,-0.00293064,-0.0109901,-2.79288,-0.0205949,0,0
3.08068,-0.00293064,-0.0329666,-2.79288,-0.0122173,0,0
3.08068,-0.00879097,-0.0109901,-2.79288,-0.00680679,0,0
3.08059,-0.00879097,0.0109901,-2.79288,-0.0015708,0,0
3.08078,-0.00293064,-0.0329666,-2.79288,0.00471239,0,0
3.08078,-0.00293064,-0.0329666,-2.79288,-0.002618,0,0
3.08068,-0.00879097,-0.0109901,-2.79288,-0.002618,0,0
3.08068,-0.00879097,-0.0109901,-2.79288,-0.0015708,0,0
3.08068,-0.00879097,-0.0109901,-2.79288,-0.0132645,0,0
3.08068,-0.00879097,-0.0109901,-2.79288,-0.00994838,0,0
3.08059,-0.00879097,0.0109901,-2.79288,-0.00471239,0,0
3.08059,-0.00293064,-0.0109901,-2.79288,-0.0153589,0,0
3.08059,-0.00293064,-0.0109901,-2.79288,-0.0153589,0,0
3.08049,-0.00293064,0.0109901,-2.79305,-0.0153589,0,0
3.0804,-0.00293064,0.0109901,-2.79305,-0.0132645,0,0
3.08049,0.00293064,-0.0109901,-2.79305,-0.000349066,0,0
3.08049,0.00879097,-0.0329666,-2.79305,0.00680679,0,0
3.08049,0.00293064,-0.0109901,-2.79305,-0.00366519,0,0
3.0803,0.00293064,-0.0109901,-2.79305,0.00366519,0,0
3.0803,0.00293064,-0.0109901,-2.79305,0.0122173,0,0
3.0804,0.00293064,-0.0109901,-2.79288,0.00575959,0,0
3.08049,0.00293064,-0.0549469,-2.79305,-0.0015708,0,0
3.08049,0.00293064,-0.0329666,-2.79305,0.0015708,0,0
3.08049,0.00293064,-0.0109901,-2.79288,0.0174533,0,0
3.0804,-0.00293064,-0.0109901,-2.79288,0.0228638,0,0
3.08049,-0.00879097,-0.0329666,-2.79288,0.0174533,0,0
3.08049,-0.00879097,-0.0109901,-2.79288,0.0143117,0,0
3.08049,-0.0146523,-0.0109901,-2.79288,0.00366519,0,0
3.08059,-0.0146523,-0.0329666,-2.79288,-0.00366519,0,0
3.08049,-0.0146523,-0.0109901,-2.79288,-0.00785398,0,0
